702,818,29
703,189,106
704,460,108
705,54,108
706,324,95
707,54,91
708,987,23
709,865,93
710,206,69
711,329,50
712,991,80
713,342,91
714,627,63
715,888,78
716,696,72
717,30,60
718,609,61
719,661,68
720,411,85
721,757,35
722,253,40
723,410,30
724,719,60
725,983,69
726,541,73
727,997,64
728,740,26
729,253,106
730,997,71
731,406,84
732,928,95
733,354,94
734,449,49
735,881,26
736,448,84
737,371,7
738,526,27
739,542,84
740,502,94
741,311,102
742,161,73
743,129,44
744,786,16
745,359,93
746,566,83
747,374,55
748,836,14
749,289,17
750,63,26
751,995,92
752,380,106
753,663,58
754,9,42
755,391,77
756,156,85
757,954,38
758,604,84
759,551,38
760,941,101
761,244,44
762,248,102
763,214,57
764,248,100
765,56,92
766,262,56
767,49,83
768,225,82
769,438,69
770,474,55
771,830,39
772,792,44
773,923,11
774,794,89
775,179,52
776,993,45
777,240,73
778,276,97
779,371,52
780,127,42
781,669,73
782,105,71
783,165,81
784,817,8
785,619,60
786,496,74
787,478,71
788,576,15
789,286,66
790,846,58
791,838,49
792,226,93
793,808,31
794,767,45
795,876,91
796,840,102
797,468,89
798,85,40
799,915,51
800,964,97
801,719,101
802,793,44
803,582,88
804,160,70
805,884,72
806,833,82
807,647,69
808,45,50
809,679,68
810,981,61
811,463,14
812,857,23
813,215,52
814,345,79
815,348,83
816,210,88
817,37,44
818,51,68
819,696,73
820,795,91
821,411,22
822,858,82
823,11,82
824,521,49
825,795,12
826,119,103
827,521,83
828,501,82
829,611,53
830,905,73
831,13,93
832,30,108
833,167,26
834,190,78
835,860,62
836,943,55
837,501,29
838,537,51
839,581,100
840,791,20
841,542,101
842,433,28
843,558,80
844,707,66
845,840,82
846,275,6
847,821,81
848,559,36
849,560,24
850,762,34
851,358,71
852,668,15
853,254,22
854,375,82
855,233,89
856,157,50
857,322,45
858,939,29
859,685,61
860,126,49
861,596,53
862,195,80
863,249,88
864,916,27
865,924,51
866,764,25
867,636,29
868,979,93
869,60,22
870,652,59
871,663,68
872,28,16
873,172,11
874,861,59
875,975,36
876,910,18
877,604,77
878,564,97
879,654,46
880,850,110
881,263,83
882,406,11
883,972,44
884,782,75
885,516,34
886,242,23
887,387,33
888,272,40
889,758,8
890,834,40
891,670,73
892,369,82
893,725,77
894,440,100
895,881,9
896,859,55
897,271,64
898,567,53
899,626,77
900,530,52
901,600,103
902,824,100
903,583,41
904,83,30
905,830,61
906,250,108
907,540,70
908,334,34
909,78,78
910,619,72
911,424,31
912,476,55
913,203,86
914,727,41
915,301,42
916,785,80
917,322,91
918,186,85
919,20,93
920,81,48
921,678,17
922,479,23
923,682,56
924,151,95
925,261,35
926,286,92
927,322,42
928,681,9
929,863,50
930,976,51
931,950,103
932,490,33
933,227,40
934,944,12
935,333,97
936,520,100
937,562,58
938,526,89
939,886,44
940,604,63
941,308,70
942,457,34
943,880,107
944,267,39
945,505,22
946,4,60
947,84,104
948,585,61
949,167,78
950,784,9
951,384,59
952,600,57
953,301,64
954,395,35
955,842,99
956,503,63
957,271,79
958,379,88
959,154,15
960,739,90
961,394,18
962,48,12
963,442,108
964,539,86
965,568,28
966,175,68
967,480,57
968,969,89
969,308,101
970,788,80
971,175,92
972,919,18
973,115,35
974,335,19
975,53,27
976,932,97
977,532,86
978,7,41
979,997,28
980,583,103
981,716,108
982,413,81
983,948,42
984,432,14
985,453,47
986,816,50
987,348,45
988,447,80
989,606,73
990,963,25
991,865,12
992,826,58
993,805,75
994,912,104
995,224,79
996,62,20
997,622,102
998,200,6
999,303,74
1000,998,58
